Text,Class
"We are streaming now My new online photography course""The Art of Photographing Birdsis free to w",4
My free online photography class starts in 5 minutes—at 9:00 am Pacific time (PDT)Just RSVP to CreativeLive to wa,4
Join me tomorrowWednesday March 20at 9 AM PDT for my newonline photography course“The Art of Photographing,4
Conservationists in Iran helped me with a NatGeo assignment about the endangered Asiatic cheetahNow some face a p,4
 Thank you and fun ideabut none planned at the moment Rosemary.,4
The deadline to submit photos of birds for my online image review during my upcoming course on bird photographyis,4
CONGRATULATIONS to our dear friends Jimmy Chin and Chai Vasarhelyi--They won the Oscar for Best Documentary Feature,4
Two spaces have opened up in my Floral Wonderland Workshop April 20-212019This will be a fun weekend of playing,4
Hi friends in the Monterey Bay area— and I will be interviewed on NPR-KAZU 90.3 FM today at 3:44 pm (,4
Would you like to get feedback from me about your photography during one-on-one sessions in our studio in Santa Cru,4
"Join  and me this Saturday in Santa CruzCA for our new show""Land of the Jaguars""--we'll present p",4
RT A isn't enough for this floor routine by _ohashi,4
Would you like me to review your best bird photosI am looking for submissions of great images of birds to critiqu,4
"#Bonobos are our closest living relativesbut only 15,000 still remain in the wildJoin ,",4
"RT #Bonobos are our closest living relativesbut there are only 15,000 leftJoin  and  in th…",4
 will talk about bonobos on Facebook Live today at 3:00 PM Pacific time6:00 PM Eastern timeYou can j,4
My fellow judges and I just finished selecting the winners for this year's World Wildlife Fund Frans Lanting Award,4
Hi Friends in the Netherlands and Belgium--You can vote now for your favorite image in the World Wildlife Fund-Fran,4
"I'm in Amsterdamgetting ready to appear on the RTL TV show ""Late Night with Twan Huys""--it starts at 10:30 pmin",4
"Friends in the NetherlandsTonight I will appear on ""RTL Late Night with Twan Huysat 10:30 pm to talk about a re",4
Thank you so much for this honorBest wishes ,4
Thank you so much for your appreciationBest wishes ,4
 _WPY Thank youI will speak in London next week and will be happy to send you more details--Please wri,4
I love teaching photography and I am proud of the images participants in our workshops create when they join us at,4
Apologies for the typoI meant to say _Wildlife,4
Tomorrow we celebrate World Rhino DayCheck out  for the full storyAlsoto learn more ab,4
This man is looking at the largest flower on earth called Rafflesiafound in the jungles of BorneoTo see what th,4
Lanting Photo AwardFriends in NL &ampBE enter here   I'm judging again w/ and,4
Celebrate World Elephant Day with me on 8/12/18Check out my Instagram feed for information on those making a diff,4
I’m at the fabulous Cabrillo Festival of Contemporary Music in Santa Cruz CA with Cristi Macelaru conducting remark,4
I teach photography classes online on where I share my approach and techniques to help you express y,4
 captured this wonderful video of me with young bonobos at the Lola ya Bonobo Sanctuary in the Congo.,4
I’m a proud member of ’s Union of Concerned Photographers and together we urge you to take responsibilit,4
Video by  When you enter the nursery at the Lola ya Bonobo sanctuary in the DRC you immediately becom,4
 I’m in the Congo for an exciting jungle expedition with  and  to raise the p,4
Taking off from San Francisco under moody skies and I are on our way to a new adventure in the Cong,4
I’m thrilled that Pete Souza is in Santa Cruz tonight to present his show about the Obama presidency—join us at the,4
Pete Souza is coming to speak at the Civic in Santa Cruz this Friday night--it will be a wonderful eventIf you're,4
Photo LegendsAdobe Photoshop guru Russell Brown takes an iPhone pic of Pete SouzaCarol GuzyDavid Hume Kennerl,4
The fabulous Mike Hawley is performing at his inspiring EG conference—tune in ,4
My images of chimps in Senegal in the NYT today--Hints of Human Evolution in Chimpanzees That Endure a Savanna’s He,4
RT _CEPFCongrats to _News for the launch of “State of the World’s Birds.5 years in the makingthis report pinpoints…,4
My photo of an emperor penguin and chick is a part of the ’s Flash Sale of collectible prints that c,4
Hi Friends in the NetherlandsTonight  and I will be on the Late Night Show with Humberto Tanon RT,4
Ciao amici a RomaLink to my appearance on DiMartedi on La7 about our LIFE symphony performance in Rome:,4
Ciao amiciWatch a segment of the LIFE Symphony streamed live from the National Geographic Science Festival via th,4
I’m in Rome for our LIFE symphony performance Tuesday night April 17–just did a LIFE presentation and book signing,4
I would like to share an abstract from one of my courses with  about photographing under different qua,4
"Here's  at the ""March for Our Livestoday--We are both inspired by what the Parkland students have i",4
"Will you join us for Earth Hour tonightno matter where you areby turning off the lights at 8:30 pm local time,",4
Watch a video excerpt from my projectLIFEA Journey Through Timea multimedia symphony which will be staged on,4
New performanceOur LIFE symphony will be staged in RomeItalyon Tuesday April 172018at the Auditorium Parc,4
Tune in nowas we take our places on the stage at CreativeLive ,4
Countdown to my live online photo class--it starts in 1 hourRSVP here to watch it free for the newt 24 hours:,4
TomorrowTuesday March 13at 1:00 pm Pacific time (PDTI will do an image review of submitted photographs LIVE a,4
On Tuesday March 13 at 1:00 pm Pacific time (PDTI will teach a photo course LIVE and onlineIt’s free for anyone,4
 and I are at the Global Wave Conference in Santa CruzCA--a wonderful gathering organized by Save t,4
I'll be LIVE online on March 13 at 1 pm PDTon CreativeLive to give photo critiques of student images--the course,4
RT One of my fav #FemFieldPhoto pics of me is by  who always makes u look fabulous#senegal ,4
Chris Eckstrom and I are about to present our evening benefit show at the Rio in Santa Cruz—It’s “Into Africa”—just,4
"Chris Eckstrom and I are presenting ""Into Africaon January 27 at the Rio Theatre in Santa CruzCA--Tickets are h",4
The ban on bringing elephant trophies back to the USA still holds--tell your reps to keep the ban in place--for the,4
Chris Eckstrom and I just donated to  because the earth needs a good lawyerJoin me,4
Chris Eckstrom and I support  to help save our environment- ,4
 and I have been covering the megafires in Santa Barbara and Ventura--Here is an image from the heigh,4
Looking for a one-of-a-kind gift for the holidaysThe Collector's Edition of my new book'INTO AFRICAis availab,4
Our new bookINTO AFRICAis available from our Studio in a luxurious Collector's Edition--order by Dec11 to rec,4
"Friends in Nederland en Belgie,
We hope you can tune in to NTR on Friday November 10 at 21.00 to see Frans Lanting",4
"Friends in Japan,
We invite you to tune in to a program based on Frans Lanting’s TED Talk""Animal People""—which ce",4
Friends in NetherlandsWatch my LIFE show tonight on the National Geographic Channel at 10:30 pm,4
"Netherlands FriendsJoin me today at Cinemec in Ede where I'm presenting my ""Into Africashow at 1:30 pm",4
I’m giving a presentation about our new book “Into Africaat Cinemec in EdeNetherlandson Oct28—Tickets here!,4
Friends in NL and BEOct25 is the last day to vote for your favorite images for the Lanting Award—Vote here:,4
RT Photographer  shares some depth behind his beautiful imagesLearn more of what inspires Frans at,4
"I honor renowned filmmaker Alan Rootwho passed away recently in KenyaHe was a giantRead his book ""IvoryApes",4
Lanting Photo AwardFriends in NL &ampBE enter here   I'm judging again w/Sub,4
"Award-winning documentary short ""Frans LantingThe Evolution of LIFEopens today at Monica Film CenterSanta Mon",4
Lanting Award!! Friends in NL &ampBE enter here  I'm judging again w Submi,4
Visit our LIFE exhibition on display at  in the Netherlandsaccompanied by a film about the making,4
Americans stand with #MonumentsForAll please listen to 2.5 millioncomments in support of our national monuments.,4
Photographers in Netherlands &ampBelgium--Enter images now for the Frans Lanting Award See m,4
"We are excited for the ""Into AfricaExhibition traveled by opening at Cleveland Museum of Natural History",4
Tune in FridayMay 5th May 6thto see my free online course “The Art of Seeingon CreativeLive -Watch here:,4
"Our ""Monterey Bay Springworkshop photographers outdid themselves with coastal landscape and wildlife images--Cong",4
I was amazed by the collective creativity during our spring workshop in macro photography in Santa Cruz last weeken,4
My free online course in macro photography starts streaming at 9 am PDT on CreativeLive--Watch it here:,4
Here's the amazing Mike Hawley onstage  --he's the curator of this remarkable conferencehappening now in Carme,4
Rehearsing onstage The Sunset CenterCarmelfor the fabulous E.GConference --the show begins in a few minutes,4
I'm talking about Frank Hurley E.G.and here I'm wearing the same garb that he wore in Antarctica 100 years ago,4
Great evening in BirminghamUKw/Sebastiao Salgado and David Alan HarveyThree lifetimes of photographic experie,4
Celebrate Earth Hour tonightTurn off your lights for 1 hour at 8:30 pm--it's part of a global movement to help fi,4
Photographers in EnglandI'm presenting at Birmingham's Photography Show March 19 and 20--Hope to see you there!,4
UK PhotographersI'm presenting in Birmingham at The Photography Show March 19 and 20--Hope to see you there!,4
"PhotographersTwo spaces just opened in our ""Floral Wonderlandworkshop in Santa CruzApril 21-23--",4
Friends in the UKI'm presenting at The Photography Show in BirminghamMarch 19 &amp20 ,4
"Chris Eckstrom and I present ""Journeys to the Ends of the Earthin Santa CruzFeb113 &amp7 pmJoin usTickets",4
"Chris Eckstrom and I present ""Journeys to the Ends of the Earthin Santa CruzFeb113 &amp7 pmJoin usTickets",4
Friends in Netherlands and BelgiumVote here thru Oct31  for your favorite image for this,4
Friends in Netherlands and BelgiumVote now thru Oct31 for your favorite image for this year's Lanting Award--jo,4
"With  Matt ScottFrancisco Dallmeier at my ""Dialogues with Nature""",4
Visit the EPSON booth  at Photo Plus Expo in NYC this SatOct2211 am Noon--I'll be signing post,4
Join meI'm speaking in NYC at Photo Plus EastJavits Centeron Friday Oct212-4 pmMore here:,4
You're invitedI'm giving a photo presentation at the Carnegie in WashingtonD.C10-20-166 pmTickets:,4
I share this rhino mother and calf in honor of #WorldRhinoDay--Let's give rhinos a fighting chance to survive.,4
 Thank you With appreciation from,4
Lanting Award--last callFriends in NL &ampBE enter here I'm judging again w ,4
"I'm featuring images of ""Animals as Athletesthis week--Follow me on Instagram  to see more",4
Delighted that  favorited my giant tortoises image from Galapagos this week--thank you,4
We performed our LIFE symphony last night for thousands of people at Chicago's Millennium Park--awesome,4
With  onstage at Chicago's Pritzger Pavilion--LIFE symphony performance tonight at 6:30 pm,4
"LIFE concert tonight for 10,000 people in Chicago's Millennium ParkSee cool AV clips at my Instagram feed-",4
At rehearsals with  for the LIFE symphony concert tonight in Chicago--See my Instagram feed for AV clips,4
 This brings back fond memories for Chris Eckstrom and me!,4
Onstage with Marin Alsop and the LIFE symphonybeing performed tomorrow at Chicago'a Grant Park Music Festival ,4
In Chicago onstage at the Pritzger Pavilion with Marin Alsop to rehearse for our LIFE symphony show tomorrow night-,4
_w It DID go to the filtered folderI just passed it to our licensing manager--she will be in touch soon!,4
_w Can you send it to the FransLantingStudio page?,4
_w Hi SimonCan you send your message againThank you!,4
Follow me  on Instagram now--I'm posting lots of photos therelike this one of an orangutan in Borneo ,4
"Thank you _andreMy exhibit,""Dialogues with Nature,is at Rotterdam's Nederlands Fotomuseum--come visit",4
"If you're near CharlottesvilleVAcome see my outdoors exhibition at the --40 images ""In the Trees""",4
Join me tonight at the Paramount in CharlottesvilleVAfor my show at the Look 3 Festival-,4
Friends in the Netherlands--Tonight I'm on NPO 1 Radio Kunststof from 1900 to 2000 ,4
Watch me right now on Dutch TV tonight at 6:15 pmChannel NPO 1 ,4
"Behind-the-scenes at my new exhibit""Dialogues with Nature,opening Thursday at Rotterdam's Nederlands Fotomuseum",4
"Hi FriendsMy exhibit""Dialogues with Nature,opens at the Nederlands Fotomuseum in Rotterdam Thursday",4
"My retrospective exhibit""Dialogues with Nature,opens in Rotterdam on Thursday June 9 ",4
Wonderful evening just spent with Andre Kuipers _andretalking about our joint interest in a living planet-,4
Hello friends in the NetherlandsTune in to Vroege Vogels radio7:45 am Sunday --I'm on,4
I'm live online right now presenting my free macro photography class--Watch here ,4
My free online macro photography course starts in 20 minutes ,4
My free macro photography course is Monday Thank you     ,4
"I'm excited to be on stage and ""in the treesat Look3 in CharlottesvilleVA in June",4
Join me for my free live online photography course on April 25 RSVP with CreativeLive-,4
HIPA awards in Dubai--I'm with His Excellency Ali Bin Thalith &ampfellow judges Tom AngMike Yamashita &ampPhil Block ,4
Hi Photographers--Space available in my Galapagos trip with Art Wolfe and Tom Mangelsen,4
Join Chris Eckstrom and me for a photo safari to BotswanaApril 27 May 62017 ,4
Charmed by this tweet from Holly Horn,4
Great news for digital photographers--it keeps the aging mind healthy  ,4
"RT | invites you to join us on March 14!
See what 3 of our #HIPAjudges had to say",4
With Harrison Ford and  at the recent CI board meeting--check out his video ,4
  and I met Harrison Ford at the last CI board meeting--check out his video ,4
It's great to be back at the Annenberg in LA--I'm lecturing tonight at Skylight Studios ,4
Listen nowMichael Krasny and Steve Blank talk about efforts to oust the ED of the CalCoastal Commission,4
I'm honored to have my TED talk in the top 11 photo talks  Thank you everyone,4
" and I attended the exhibit launch of ""LIFEA Journey Through Timeat the  last week",4
"My exhibit ""LIFEA Journey Through Timeis open at the --Here's an outside view--it looks gorgeous",4
I'm in Los Angeles with  for the launch of our LIFE exhibition at the --opening 10-24,4
 was a judge for the 2015 Frans Lanting Award--the top 25 will be announced on his RTL Late night show,4
 was a judge for the 2015 Frans Lanting Award--the top 25 will be announced on his RTL Late night show,4
"Dutch friendsI'm presenting ""Wild Journeysat CineMec Utrecht Sunday Oct11 at 1 pm ",4
Netherlands FriendsI'm giving a MasterClass in photography FriOct9 in Utrecht ,4
_C It will be in Dutch!,4
Dutch friendsIn my MasterClass in Utrecht on Oct9I will critique participant photos  ,4
Friends in The NetherlandsI'm giving a MasterClass in photographyFriOct9 in Utrecht ,4
Friends in The NetherlandsI'm giving an all-day MasterClass in photography on FriOct9 at Utrecht's Cinemec,4
Chris Eckstrom and I are delighted to be the cover story for this week's Good Times Weekly ,4
"""Let's not be cowardly lions.Menendez proposes import restrictions on endangered species ",4
In memory of Cecil the Lionkilled by a trophy hunterRead more and sign a petition here ,4
"Evening fog and surfMonterey BayCalifornia
©Frans Lanting

Don't miss my latest ",4
CountdownWatch my new online photography course online at 9 am PDT todayJuly 23rd ,4
"My free online course ""The Art of Seeing--On Locationairs live on July 239 am PDT  ",4
"Here's a Washington Post review of my ""Into Africaexhibit at the Smithsonian in DC ",4
On this historic day I salute the many friends I made in Iran who helped me understand the richness of their culture,4
Happy Canada Day to all our friends in that beautiful country,4
It's a day to celebrate loveI'm sharing this affectionate image I made of two young orangutans in Borneo,4
  Thank you ManoloIt was great to meet you both!,4
On Nature Photography Daymy ideas on the evolution of nature photography    ,4
"On ""Nature Photography Day,my thoughts on the evolution of nature photographyhere in   ",4
I'm thrilled that my INTO AFRICA photo exhibit is open at Smithsonian's Natural History MuseumHere's how it looks-,4
Thank you National   and _Wildlife for making my INTO AFRICA exhibition possible,4
"My TED talk""Animal People,is now available in 36 languages--you can see it here ",4
"My TED talk""Animal People,is now available in 36 languages--you can see it here",4
Wonderful interview with Chris  and me for Smithsonian Magazine online--thank you Menachem Wecker,4
My photo exhibitINTO AFRICAjust opened at the Smithsonian's Natural History Museum in WashingtonD.C.,4
Dear Friends in Holland--I'm presenting a show on Sunday Jan25 at the CineMec in Utrecht--hope you can join me ,4
"""Animal People,my newest TED talkis now available in 31 languages  ",4
Use money to secure life options.,5
"The best financial plan has nothing to do with what the markets are doing,nothing to do with what your real estate",5
Rather than making more do the hard work of learning how to be satisfied with what you already have.,5
If the way you're thinking about money is not producing the results you want...change the way your thinking about money.,5
RT One of the things we love to do as humans is take the recent past and project it indefinitely into the futureWe do this…,5
RT _shaneIn this week's podcast we chat to  about his early yearshis column in the New York Timesmental toughness…,5
"Money doesn't do that thing you're trying to make it do.

It just doesn't.",5
"RT It is so easy to discount things were good atbecause if it's now ""easyfor us...it must be easy for everyone else and t…",5
RT Tactics are easyIt’s the confidence to use them appropriately and effectively that’s hard.,5
"RT Almostall personal finance information makes the assumption that personal income is:

1predictable 
2stable

But tha…",5
"RT A feeling or a problem.

It's super helpful in any disagreement to determine if what you're talking about is an actual pro…",5
"RT The system is fragile

Better make yourself resilient.",5
"RT If you're going to buy stuff...buy quality.

--Quality doesn't always equal more expensive
--If quality is more expensive…",5
"RT Trying to get ahead?

A few problems:

1What does that even meanAhead of whoHow far aheadAt who's expense?

2You…",5
RT Aligning your use of capital WITH what's important to you...THAT is real financial planning,5
"RT Risk is an arbitrary concept until you experience it.

Talking about being punched in the face is different to being punch…",5
RT If you give advice for a living and find yourself spending a lot of time overcoming objections...don't get better at overc…,5
"You know what's really impressive

Not the ""serial entrepreneurthat works 120 hours a week and sprays about ""th",5
"Because we learn how to be creative by watching other people...it's surprisingly hard to actually BE creative.

We",5
"Use money to solve problems.

First your own problemsthe others.",5
Find the line between satisfaction &ampexcess.,5
Turn money into options.,5
"RT “It is not enough to be busySo are the antsThe question isWhat are we busy about?”

Henry David Thoreau ",5
For today,5
Is what you're doing right now moving you towards your goal,5
"A new Sketch Guy Column just landed with the New York Times.

How to Deal With Scary Markets.

7 Sketches!

",5
In case you need this today..,5
"RT You are not in the solutions business

You're in the problem understanding business.

Huge difference.",5
RT What are you planning to let go of,5
"RT Growth Experiment.

1Make a list of the 3 most important things to you.

2Make a list of the 3 things you spend the mo…",5
"RT Training on how to overcome objections is for people who only have one thing to sell.

Try asking better questions instead.",5
If you refer to yourself as a contrarian...I don't think you are one.,5
"Find ways to expose yourself to creative fear.

Notice when you find something that you really want to put into the",5
"Real financial advice is rare.

Real financial advice is valuable.

Those two statements are related.",5
RT It's the course corrections that matter,5
It's so easy to look at people doing great things and think it was a natural talentor timeor geneticsor privi,5
There’s nothing more empowering than taking a situation that feels totally out of your controland doing something about it.,5
You can give yourself permission.,5
RT Why are you hiding,5
There is MASSIVE power in MICRO-ACTIONS.,5
Most of us are far more interested in being SEEN AS creative...than actually BEING creative.,5
"RT Do hard stuff.

When you fail...acknowledge that you FAILED

CryThrow things...whatever you need to do

Then when yo…",5
RT You’re allowed to not know.,5
Focus on things you can control.,5
"RT When we train physically we understand the idea of ""no painno gain"".

We seek it out.

""Wow...that hurtwe say after a…",5
"If you were in a cabin in the woods and you ran out of firewood...what would you do?

You wouldn't sit around and c",5
"My definition of work success is simple

I am successful to the degree I have permission to keep doing my THING.",5
“Every time we create something newwe go from 0 to 1The act of creation is singularas is the moment of creati,5
As the world gets noisierthe value of a clear signal goes up.,5
"I can't think of a single thing in my life that has improved based on complaining or blaming others.

No more talk.",5
"My life has been way better since I decided that no one was coming to help me.

It was my responsibility to take ac",5
RT Financial plans should be written in pencil...not carved in stone.,5
Focused effort is magic.,5
"Try using forced constraints to learn to say MORE with less.

Example:

1write the proposal
2Find the 2 sentenc",5
RT consumption happiness,5
"Imagine your life is made into a moviewould you be the victim or hero of the movie?

Turns out you get to decide.",5
RT The entire purpose of financial planning is to align your use of capital with what‘s important to you.,5
"Want to change your financial life

1Commit to getting out of bed at the same time each morning.

2Make your",5
Making money is a skillSomething that can be practiced.,5
"Finding ""enoughrequires constant recalibration.",5
"RT The best investment I've made over the last 10 years is the money I've spent on coaching.

The key

Find coaching that i…",5
"""It is more fun to talk with someone who doesn’t use longdifficult words but rather shorteasy words like “What",5
RT Small thingsdone consistentlyover a very long time...,5
"“Be harsh with yourself at times.
—Senaca",5
RT “For investors as a wholereturns decrease as motion increases.Warren Buffett ,5
"Every reason you can't do somethingcan be flipped into a beautiful constraint.

Do know how to use Adobe Illustra",5
RT The line between over-confident and under-confident is super thin,5
Micro-actions are awesome because they are micro-scary.,5
"RT Fake financial advisorwhat can I sell?

Real financial advisorhow can I help?",5
"To navigate a complex adaptive systemsolve for the next local optimum and reset.

Repeat",5
RT Time to get after it,5
"Imagine your life as a storyare you the hero or the victim

Do you believe it's a choice?

“Everything can be t",5
"RT The most successful people I know demand advice that is clearsimpleand to the point.

Remind me again why you're givin…",5
"How to decide what to do next:

1Access your current situationwhere are you right now

2Take the next micro",5
"RT Time &ampMoney.

Two forms of capital that we can align with what's important to us.

This is a processNever done.",5
"A feeling or a problem.

It's super helpful in any disagreement to determine if what you're talking about is an act",5
"RT Remember...positive surprises happen as well.

Humans are really good at taking the recent past and projecting it indefini…",5
"Training on how to overcome objections is for people who only have one thing to sell.

Try asking better questions instead.",5
If a client objects to your advice…should automatically assume it’s because you missed something.,5
RT The best money decisions are honest and personal,5
"RT Have a creative project you've been wanting to do?

If fear the only thing stopping you?

Turn it into stoke.

Fear become…",5
"Try using forced constraints to learn to say MORE with less.

Example:

1write the proposal
2Find the 2 sentenc",5
RT “If you can solve your problemthen what is the need of worryingIf you cannot solve itthen what’s the use of worrying…,5
"The most successful people I know demand advice that is clearsimpleand to the point.

Remind me again why you'r",5
"More doing.

Less talking.",5
"Want more of my work?

Get a sketch and a few carefully distilled words in your inbox each week.

Tell me where to",5
"A real business plan is not concerned with getting everything ""righttoday...but instead it's about being LESS WRONG tomorrow.",5
RT If you're crazy with money...more money won't solve that problem,5
RT Lifetime investing success is not about skill...it's about behavior.,5
"RT ""They think that intelligence is about noticing things are relevant (detecting patterns)in a complex worldintelligence…",5
"RT Clients don't want advice.

They want to be heard.",5
"RT Hard to imagine myself 30 years from now.

I wonder what I advice I'd have from myself today..",5
"“It is not things themselves that trouble peoplebut their opinions about things.”

—Epictetus",5
"Morethis decision has nothing to do with anything anyone saidor did

I’ve been doing public work for far to l",5
"RT After thinking about it for 20 yearsI've distilled everything I believe about money down to this:

Spend it...creating e…",5
"I am devoting 100of my interactive time to the readers of the Behavior Gap Weekly Letter (link in bio).

More to come Wednesday.",5
"I'm taking myself off Twitter

 will now be used to share quotes from my workThe greatest hits pl",5
"RT “Everyone has a plan until they get punched I the face”
-Mike Tyson

“No plan survives first contact with the enemy.”
-mil…",5
"RT A few thoughts on price.

The price you charge for the work you do is a story

You are telling a storyand asking other…",5
"RT Problems are almost always a projection of what mayor may nothappen in the future.

That thought annoys me almost ever…",5
"RT We are asking money to do things it's not designed to do.

Money was not designed up to make you happy.

Money was not des…",5
"RT Your self worth has absolutely nothing to do with your net worth.

I’m not trying to be cute or cleverI’m trying be supe…",5
"RT “Benign neglectbordering on slothremains the hallmark of our investment process.”
--Warren Buffett ",5
"You are perfect...and you can be better.

Believing those two opposing thoughts at the same time is the essence of living a good life.",5
 amen,5
  I can't even believe people make time for that.,5
"_whitney Oh mate...!

Means the world!",5
"This is a CRAZY GOOD example of an advisor leading

Taking the word to the people",5
_whitney AMENA trick of the devil!,5
" _whitney Remember also that spending time ""calling outis a trick of the devilIt distracts y",5
"_whitney Calling it out serve exactly one personthe person calling it outYou feel better??

Paradoxically",5
  Mate...you know I love youand I reserve the right to be wrong (alwaysso thanks f,5
__matthews  Highlight the goodIgnore the bad.,5
"Want to win?

1Find good people do great work and highlight it.

2Let people doing what you see as ""badwork f",5
"  Let's not turn this thread into a giant piece of irony...

The best way to increase",5
" It works amazing if:

1Share consistent contentsolving a problemfor a specific group of people.",5
_Finl_Solns Humble suggestionif you're using twitter as a marketing tool (love it!it is far better to shar,5
" If notwhy are you doing it?

If it's about doing you job betteralso goodbut point still stands.",5
Sorry for the rant...it kills me seeing some of the best voices in the planning world wasted by useless chatter abo,5
"What's the point of complaining on Twitter about how one of you competitors acts?

Do you think it will help?

No o",5
 its incessant,5
"CORRECTED:

3Focus on solving PROBLEMS for the people you desire to serve.",5
"Financial advisors should stop using twitter to fight with other financial advisors.

1It's a complete waste of t",5
RT Kitces &ampCarl Ep 35Favorite Questions To Ask A Prospective Client To Build Trust In The First Meeting ,5
"RT How do you get #organized?

Thanks for inspiring me to start #sketching again  🙌",5
RT I’m hearing from people who want to serve a higher purpose through entrepreneurshipIf you feel like you’re being call…,5
  Hugs...,5
"  Thanks MarkWhat you like to hear more of?

Curious at the mystery of where exactly K gets his blue 👕?",5
RT Really important and sobering dataThe racial wealth gap is actually a chasmWe've known this for a whileThe questi…,5
RT Our beat is moneyand over the last several days and I asked ourselves thisWho has and gets how much of it…,5
" sorry mate...misreadIt say $20 ""off""...got itSorry to that guy.",5
 that's the reason I asked...it tells me $29,5
 Is the $20 offer over?,5
  Honored on relinquish that spot to Honored!,5
"Oh...it's nothing.

(see what I did there )",5
This was one of the coolest things I have ever doneThanks Steve,5
"It took 3 minutes to strike gold

""The real competitive advantage is creating content that HELPS a targeted audie",5
_SkinnerBC Planners need to own this problemIf it’s valuable to work with a great planner forever (and it is),5
This is a powerful piece of writingThanks for sharing it Dasarte,5
"RT _80  It is the mark of an educated mind to be able to entertain a thought without accepting it.

—…",5
RT  “The test of a first-rate intelligence is the ability to hold two opposing ideas in mind at the same time…,5
You are allowed to believe two competing ideas at the same timeIn fact that is what mature adults have always done.,5
   Where’s Carl?,5
   FunnyAs soon as I sent that tweet I thought...”humm...what I i start show,5
   Wait till you see the episode with me outside.,5
  Cheers mate!,5
  Checks...What...?,5
 _t__So glad it’s been helpful Tyler!,5
 I love you brother!,5
RT _DThis allyship guide is even more important nowPlease take the time to read rounded up important podcast episodes…,5
_Bogan @_EugenieGeorge I can second thatSteph is the master.,5
" If (humilitythan (ability to grow).

I think you’re trying to say as your humbleyou ability to gr",5
@_EugenieGeorge I’d be honoredI’ll dm you my email and we can set something up early next week.,5
 I *think you need to flip labels.,5
@_EugenieGeorge I canDM me and we can set something up if it's helpful.,5
 Love what I learning about LendstreetWould love to learn more than I could find our your website.,5
Huge fan of what I see _capital and  doing...so excited about everything I am learning about wa,5
"RT Take action.

 ",5
  Thanks DanGot it.,5
 _pw Thanks Alan!,5
"I'm looking for a planner in the U.Kwho can give advice to a US resident with some U.Kpension assets?

If you s",5
"RT Black lives matter.

 will match $10,000 of our community's donations toward causes that advance the eradic…",5
"Imagine having ""the talkwith your kidsbut instead of being about the ""birds &ampbeesit was how to avoid getting",5
Change always starts with awareness.,5
RT Don't let not knowing what to do...stop you from doing something.,5
Looking for a podcast guest for your personal finance podLook no further👇,5
RT  Join us today for our weekly #WealthManagement happy hour and fireside chat where we will be discussing the…,5
RT When there is a gap between what I say I believeand what I do (privately or publiclyit can be painful to address it.…,5
  I just sent you a DM on the subject,5
RT They are getting it right,5
"""I want to thank YOU for hearing me and listeningThat’s your role.""
--Dave Chappelle ",5
 EverySingleDay!,5
 Amen brother!,5
When there is a gap between what I say I believeand what I do (privately or publiclyit can be painful to addres,5
RT Wealth is what you don’t see.,5
RT I usually don't do thisBut given the times (and my recent graduation)I thought I'd reflect on racial microagressions I've…,5
 That’s too late for me in LondonMake sure you invite the people that actual experience this gap to be,5
   I think  would be a better addition than me...for sure!,5
 Thank you for doing such great work and have the grit/courage/strength to share it!,5
"RT Timely podcast

CC 

",5
"Looking for great writing about WOC and moneyFollow ...you won't regret it!

Loved this piece from her",5
RT “As an entrepreneurfinancial planning isn’t for me.Let me challenge thatHere are 10 simple things that a good #financia…,5
Don't let not knowing what to do...stop you from doing something.,5
"RT ""Even in the midst of the carnage we are witnessingwe must endeavor to see American cities and towns as our homes and our neig…",5
RT “People who ask great questions are always up to date and relevant.Dan Sullivan  via …,5
RT 1When I worked in wealth managementwe served over 400 clientsAll but one were whiteLook at any firm’s wealthie…,5
RT Love seeing thisJust found a lot of newsmart people to follow,5
RT In the United Statesthe median Black household WITH a college degree has a net worth similar to the median White hous…,5
_whitney Let’s gooo!,5
" Thank you for writing it

Seriously.",5
“This concept that active managers will reliably outperform in environments like we experienced earlier this year…,5
“Malkiel’s vision of a low-cost fund for the masses has finally come to fruitioncapitalism and technology have gu,5
Retirees need help living life to the full #Retirement #FinancialPlanning (A  video for Lucent Financial,5
If you’re still basing decisions on which to funds to invest in on a performance record anything shorter than 15 ye,5
Speculating vs investingthe longer you speculate on the stock marketthe more likely you are to lose moneybut,5
“This concept that active managers will reliably outperform in environments like we experienced earlier this year b,5
Since the turn of the millenniumaround 90of active funds have underperformed simple index trackersDid youor,5
How to guard against optimism bias in #Investing   #BehaviouralFinance (A  video,5
She may be best known for spearheading legal challenges to the UK government’s Brexit processbut Gina Miller has,5
With saving for #Retirement the old proverb rings truethe best time to plant a tree is 20 years agothe second b,5
Even fewer US-domiciled active funds have maintained top-half performance over the last five year than you would ex,5
An inspirational post from award-winning adviser Justin Castelli on five years of running his own,5
A summer reading list for your inner behavioural scientist _Vio  Hat tip ,5
Researchers in Sao Paolo wanted to find out whether it’s possible to day trade for a livingOnly 1.1of the trade,5
RT Incredibly useful dataas usualfrom ⁦_benzat MorningstarIf you’re looking to build a portfoliothis sh…,5
Unbelievable.If Jim Cramer genuinely could pick winning stockshe surely wouldn't need to rely on government han,5
Seven lessons learned from a crazy year on the stock marketAnd there's still another six months of it to go,5
Some really helpful advice here on how to stop your emotions derailing your #Investment strategy _nortonVG,5
_park_fin You’ve nailed itIvor,5
